UNITID,INSTNM,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,FAXTELE,EIN,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,NPRICURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,IALIAS,INSTCAT,CCBASIC,CCIPUG,CCIPGRAD,CCUGPROF,CCENRPRF,CCSIZSET,CARNEGIE,LANDGRNT,INSTSIZE,CBSA,CBSATYPE,CSA,NECTA,F1SYSTYP,F1SYSNAM,F1SYSCOD,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE
107585,University of Arkansas Community College-Morrilton,1537 University Blvd.,Morrilton,AR,72110,5,5,Larry Davis,Chancellor,5019772000,5019772134,710353619,524500,1,www.uaccm.edu,www.uaccm.edu/Future_Student/Admission_Requirements.htm,www.uaccm.edu/Future_Student/Financial_Aid.htm,www.uaccm.edu/Future_Student/Admission_Requirements.htm,www.uaccm.edu,4,2,1,3,1,2,40,1,2,2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,1,Petit Jean Technical College |Petit Jean College,4,11,1,-1,3,1,2,40,2,2,-2,-2,-2,-2,1,University of Arkansas System,105030,5029,Conway County,502,-92.728507,35.172136
107600,Philander Smith College,900 W. Daisy Bates Drive,Little Rock,AR,72202-3799,5,5,Dr. Lloyd Hervey,Interim President,5013759845,5013705299,710239729,110300,1,www.philander.edu,www.philander.edu/future-students/admissions.aspx,www.philander.edu/financial-aid/, ,www.philander.edu/financial-aid/npc.aspx,2,1,2,5,1,2,30,1,1,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1,PSC,2,22,9,-1,9,2,7,32,2,1,30780,1,340,-2,2, ,-2,5119,Pulaski County,502,-92.28242,34.73666
107619,Phillips Community College of the University of Arkansas,1000 Campus Drive,Helena,AR,72342-0785,5,5,Dr. Steven Murray,Chancellor,8703386474,8703387542,690710001,110400,1,www.pccua.edu, , , ,www.pccua.edu//IR/npcalc.htm,4,2,1,3,1,2,40,1,2,2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,1,Phillips County Community College |PCCUA,4,11,1,-1,2,1,2,40,2,2,25760,2,-2,-2,2, ,-2,5107,Phillips County,501,-90.617745,34.544976
107637,Southeast Arkansas College,1900 Hazel St.,Pine Bluff,AR,71603,5,5,Dr. Stephen Hilterbran,President,8705435900,8705435927,716047504,570700,1,www.seark.edu,www.seark.edu/admissions,www.seark.edu/admissions/financial-aid, ,www.seark.edu/financial-aid/net-price-calculator,4,2,1,3,1,2,40,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1,SEARK College,4,2,1,-1,2,1,2,40,2,2,38220,1,340,-2,2, ,-2,5069,Jefferson County,504,-92.024731,34.209797
107655,Professional Cosmetology Education Center,460 North Washington,El Dorado,AR,71730-4009,5,5,Robert F. Kelley,Registrar,8708649292,8708810034,364469908,2202400,1,www.professionalcosmetologyeducation.edu,www.professionalcosmetologyeducation.edu,www.professionalcosmetologyeducation.edu, ,professionalcosmetologyeducation.edu/index.php?option=com_content&view=article&id=75&Itemid=74,9,3,3,2,1,2,0,2,2,-2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,20980,2,-2,-2,2, ,-2,5139,Union County,504,-92.663131,33.215124
107664,Pulaski Technical College,3000 W Scenic Dr,North Little Rock,AR,72118-3347,5,5,Dr. Margaret Ellibee,President,5018122200,5018122316,710411512,2075300,1,www.pulaskitech.edu,www.pulaskitech.edu/admission/,www.pulaskitech.edu/current_students/financial_aid.asp,https://myptc.pulaskitech.edu/ICS/Admission/Online_Application.jnz?portlet=Admission_Application,www.pulaskitech.edu/administration/net_price_calculator/npcalc.htm,4,2,1,4,1,2,40,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1, ,4,6,1,-1,2,1,4,40,2,4,30780,1,340,-2,2, ,-2,5119,Pulaski County,502,-92.299729,34.78243
107725,University of Arkansas Community College-Hope,2500 S Main,Hope,AR,71801,5,5,"Chris Thomason, J.D.",Chancellor,8707775722,8707775957,710392370,573200,1,www.uacch.edu,www.uacch.edu/?page_id=253,www.uacch.edu/?page_id=22,https://www.uacch.edu/?page_id=280,www.uacch.edu/netpricecal/npcalc.htm,4,2,1,3,1,2,40,1,2,2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,1,UACCH,4,11,1,-1,2,1,2,40,2,2,-2,-2,-2,-2,1,University of Arkansas System,105030,5057,Hempstead County,504,-93.584528,33.64791
107743,Rich Mountain Community College,1100 College Dr,Mena,AR,71953,5,5,Dr. Phillip Wilson,President,4793947622,4793942670,710444027,2111100,1,www.rmcc.edu, , , ,www.rmcc.edu,4,2,1,3,1,2,40,1,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,1, ,4,1,1,-1,2,1,2,40,2,1,-2,-2,-2,-2,2, ,-2,5113,Polk County,504,-94.2197,34.590793
107789,Paul Mitchell the School-Arkansas,4156 N Steele Blvd,Fayetteville,AR,72703,5,5,Greg Kellogg,Owner,4794425181,4795213571,263879286,792100,1,www.pmtsarkansas.com,paulmitchell.edu/getting-started,school.paulmitchell.edu/fayetteville-ar/financial,school.paulmitchell.edu/fayetteville-ar/enroll-form,school.paulmitchell.edu/fayetteville-ar/programs/netprice?progid=1,9,3,3,2,1,2,0,2,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,22220,1,-2,-2,1,Paul Mitchell Schools,303610,5143,Washington County,503,-94.154447,36.127461
107831,Searcy Beauty College Inc,1004 S Main,Searcy,AR,72143,5,5,Clifteen Barker,"Owner, President",5012686300,5012685718,710705921,2569600,1,searcybeautycollege.com/,searcybeautycollege.com/,searcybeautycollege.com/,searcybeautycollege.com/,searcybeautycollege.com,9,3,3,2,1,2,0,2,2,-2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,42620,2,340,-2,2, ,-2,5145,White County,502,-91.73454,35.237723
107840,Shorter College,604 Locust St,N Little Rock,AR,72114,5,5,O. Jerome Green,President,5.01375E+12, ,710350954,110500,1,www.shortercollege.org/, , , ,www.shortercollege.edu,5,2,2,3,1,2,40,1,1,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1, ,4,-3,-3,-3,-3,-3,-3,-3,2,1,30780,1,340,-2,2, ,-2,5119,Pulaski County,502,-92.261331,34.75933
107877,Williams Baptist College,60 W Fulbright Avenue,Walnut Ridge,AR,72476,5,5,Dr. Tom Jones,President,8708866741,8708863924,710240677,110600,1,www.wbcoll.edu,www.wbcoll.edu/admissions/,www.wbcoll.edu/financial/,www.wbcoll.edu/admissions/apply.php,williamsbaptistcollege.com/financial_aid_scholarships/net_price_calculator.aspx,2,1,2,5,1,2,30,1,2,2,2,2,42,1,A ,-2,-2,-2,1,1,1,1,1, ,2,22,12,-1,10,2,8,32,2,1,-2,-2,-2,-2,2, ,-2,5075,Lawrence County,501,-90.939876,36.126825
107974,South Arkansas Community College,300 S West Ave,El Dorado,AR,71731-7010,5,5,Dr.Barbara R. Jones,President,8708628131,8708647137,710718948,2074600,1,www.southark.edu,www.southark.edu/index.php?option=com_content&view=article&id=143&Itemid=135,www.southark.edu/index.php?option=com_content&view=article&id=155&Itemid=278,hawk.southark.edu/cc3/adm_app.html,www.southark.edu/netpricecalculator/,4,2,1,3,1,2,40,1,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,1,SouthArk,4,1,1,-1,2,1,2,40,2,2,20980,2,-2,-2,2, ,-2,5139,Union County,504,-92.666087,33.209446
107983,Southern Arkansas University Main Campus,100 E. University,Magnolia,AR,71753,5,5,David Rankin,President,8702354000, ,716007749,110700,1,WWW.SAUMAG.EDU,web.saumag.edu/admissions/,web.saumag.edu/finaid/,web.saumag.edu/admissions/apply/,www.saumag.edu/netprice/,1,1,1,7,1,1,20,1,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,1, ,2,19,13,6,11,3,10,21,2,2,31620,2,-2,-2,2, ,-2,5027,Columbia County,504,-93.235087,33.291195
107992,Southern Arkansas University Tech,6415 Spellman Road,Camden,AR,71701-1906,5,5,Corbet Lamkin,Chancellor,8705744500,8705744520,710400038,773800,1,www.sautech.edu,www.sautech.edu/studentResources/admissions.aspx,www.sautech.edu/studentResources/financialAid.aspx,https://www.sautech.edu/application/admapp.aspx,www.sautech.edu/tuit_calc.aspx,4,2,1,3,1,2,40,1,2,2,2,2,42,1,A ,-2,-2,-2,1,1,1,1,1,SAU Tech | SAUT,4,11,1,-1,1,1,2,40,2,2,15780,2,-2,-2,1,Southern Arkansas University System,105020,5013,Calhoun County,504,-92.719498,33.63037
108056,University of Arkansas System Office,2404 N University,Little Rock,AR,72207-3608,5,5,Dr. Donald R. Bobbitt,President,5016862500,5016862939,716003252,800800,2,WWW.UASYS.EDU, , , ,www.uasys.edu,0,1,1,9,1,1,11,1,2,2,-2,2,12,1,A ,-2,-2,-2,1,1,1,1,-2, ,-2,-3,-3,-3,-3,-3,-3,-3,2,-2,30780,1,340,-2,1,University of Arkansas System,105030,5119,Pulaski County,502,-92.343714,34.775989
108065,Velvatex College of Beauty Culture,1520 Martin Luther King Dr,Little Rock,AR,72202-5452,5,5,Barbara Douglas,Owner,5013729678,5013761336,710809144,3214300,1,www.velvatexcollege.com,www.velvatexcollege.com,www.velvatexcollege.com,www.velvatexcollege.com,www.velvatexcollege.com,9,3,3,2,1,2,0,2,2,-2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,30780,1,340,-2,2, ,-2,5119,Pulaski County,502,-92.289758,34.735724
108092,University of Arkansas-Fort Smith,5210 Grand Ave,Fort Smith,AR,72913-3649,5,5,Paul Beran,Chancellor,4797887000,4794246016,710394794,111000,1,uafs.edu/,uafs.edu/admissions/admissions-home,uafs.edu/financialaid/financial-aid,uafs.edu/admissions/admissions-home,uafscalculator.com/,1,1,1,5,1,2,30,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1,UA Fort Smith; UAFS,2,23,2,-1,7,2,12,40,2,3,22900,1,-2,-2,1,University of Arkansas System,105030,5131,Sebastian County,503,-94.374073,35.385345
108232,Academy of Art University,79 New Montgomery,San Francisco,CA,94105,6,8,Elisa Stephens,President,4152742200, ,941637804,753100,1,www.academyart.edu, , , ,npc.collegeboard.org/student/app/academyart,3,1,3,7,1,1,20,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,2,30,-2,-2,-2,5,-2,56,2,4,41860,1,488,-2,2, ,-2,6075,San Francisco County,612,-122.400686,37.787748
108250,ITT Technical Institute-Rancho Cordova,10863 Gold Center Dr,Rancho Cordova,CA,95670-6034,6,8,Jeff Ortega,Director,9168513900,9168519225,362061311,732971,1,www.itt-tech.edu, , , ,www.itt-tech.edu/npc,3,1,3,5,1,2,30,1,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1, ,3,28,-2,-2,-2,2,-2,40,2,1,40900,1,472,-2,1,ITT Educational Services Inc.,302410,6067,Sacramento County,607,-121.281506,38.59172
108269,Academy of Chinese Culture and Health Sciences,1601 Clay St,Oakland,CA,94612,6,8,John Nieters,President,51076377870,5108348646,942881684,3288300,1,www.acchs.edu,www.acchs.edu,www.acchs.edu, ,www.acchs.edu,2,1,2,7,2,1,20,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1,ACCHS,1,26,-2,-2,-2,7,-2,53,2,1,41860,1,488,-2,2, ,-2,6001,Alameda County,613,-122.272733,37.806662
108348,The Academy of Radio and TV Broadcasting,16052 Beach Blvd St 263n,Huntington Beach,CA,92647,6,8,Tom Gillenwater,Financial Aid Director,7148420100, ,330568357,2342400,1,WWW.ARBRADIO.COM, , , ,www.arbradio.com/NetPriceCalculator/npcalc.htm,9,3,3,2,1,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,31080,1,348,-2,2, ,-2,6059,Orange County,648,-117.987666,33.728895
108649,Avalon School of Cosmetology-Alameda,2318 Central Ave,Alameda,CA,94501,6,8,Clint Tryon,CFO,5105231050,5105233247,263315719,2258600,1,avalon.edu,avalon.edu/contact/,avalon.edu/admissions-process/financial-aid/,avalon.edu/contact/,avalon.edu/consumer-information/,9,3,3,2,1,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2,Alameda Beauty College,6,-3,-3,-3,-3,-3,-3,-3,2,1,41860,1,488,-2,1,EA Education Inc.,301590,6001,Alameda County,613,-122.243566,37.764203
108667,College of Alameda,555 Ralph Appezzato Memorial Pky,Alameda,CA,94501,6,8,Dr. Eric Gravenberg,President,5105227221, ,941590799,672000,1,www.peralta.edu,www.peralta.edu/apps/page.asp?Q=Students,www.peralta.edu/apps/Comm.asp?Q=12,www.peralta.edu/apps/pub.asp?Q=27&T=Registration%20Information&B=1,webprod.cccco.edu/npc/341/npcalc.htm,4,2,1,3,1,2,40,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1, ,4,7,1,-1,1,1,3,40,2,3,41860,1,488,-2,1,California Community College System,106010,6001,Alameda County,613,-122.279261,37.78239
108807,Allan Hancock College,800 South College Drive,Santa Maria,CA,93454-6399,6,8,Dr. Kevin Walthers,Superintendent/President,8059226966,8059223477,521692042,111100,1,www.hancockcollege.edu/,www.hancockcollege.edu/admissions_records/index.php,www.hancockcollege.edu/financial_aid/index.php,https://bannerweb1.hancockcollege.edu/prod/kwskadms.p_dispintro?sport=00&ethn=00,webprod.cccco.edu/npc/611/npcalc.htm,4,2,1,4,1,2,40,1,2,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1, ,4,3,1,-1,1,1,4,40,2,4,42200,1,-2,-2,2, ,-2,6083,Santa Barbara County,624,-120.421486,34.942979
108852,American Academy of Dramatic Arts-Los Angeles,1336 N La Brea,Los Angeles,CA,90028,6,8,John Polsky,CFO,3.23464E+12,3234641521,130429660,746501,1,WWW.AADA.EDU, , , ,www.aada.edu/admissions/costs.html,5,2,2,4,1,2,40,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,4,9,1,-1,4,1,1,40,2,1,31080,1,348,-2,1,American Academy of Dramatic Arts,200060,6037,Los Angeles County,628,-118.344097,34.095315
108861,American Baptist Seminary of the West,2606 Dwight Way,Berkeley,CA,94704-3029,6,8,Paul Martin,President,5108411905,5108412446,941156250,112000,1,www.absw.edu,absw.edu/section/view/admissions,absw.edu/section/view/financial_aid,absw.edu/section/view/application_materials, ,2,1,2,9,2,1,14,1,2,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1,ABSW,1,24,-2,-2,-2,7,-2,51,2,1,41860,1,488,-2,2, ,-2,6001,Alameda County,613,-122.256149,37.865252
108870,American Film Institute Conservatory,2021 N Western Ave,Los Angeles,CA,90027-1625,6,8,Bob Gazzale,President and CEO,3238567600,3238567720,526072925,2222000,1,www.AFI.com, , , ,www.afi.com/conservatory/admissions/fa_cost.aspx,2,1,2,7,2,1,20,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1,American Film Institute |AFI Conservatory |AFI,1,30,-2,-2,-2,7,-2,56,2,1,31080,1,348,-2,2, ,-2,6037,Los Angeles County,628,-118.309989,34.10846
108977,American Beauty College,646 S. Sunset Ave,West Covina,CA,91790,6,8,Tanya Rhiner,Chief Financial Officer,6.26473E+12,6264727495,201067518,1307400,1,www.american-beauty-college.com,www.american-beauty-college.com,www.american-beauty-college.com,www.american-beauty-college.com,www.american-beauty-college.com,9,3,3,2,1,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,31080,1,348,-2,2, ,-2,6037,Los Angeles County,638,-118.125036,33.884391
109040,American Career College-Los Angeles,4021 Rosewood Avenue,Los Angeles,CA,90004,6,8,Tom McNamara,President,9497834800,9497834801,953236475,2241800,1,americancareercollege.edu/,americancareercollege.edu/getting-started/requirements-for-admission.html,americancareercollege.edu/getting-started/financial-aid.html,americancareercollege.edu/application/form.html,americancareercollege.edu/getting-started/financial-aid.html,6,2,3,3,1,2,40,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2, ,4,10,0,-1,4,3,2,-3,2,2,31080,1,348,-2,1,American Career College Inc.,300210,6037,Los Angeles County,628,-118.292282,34.079236
109086,American Conservatory Theater,30 Grant Ave,San Francisco,CA,94108-5834,6,8,Ellen Richard,Executive Director,4158343200,4158343210,946135772,2099200,1,www.act-sf.org,www.act-sf.org/home/conservatory.html,www.act-sf.org/home/conservatory/mfa_program/mfa_financial_aid.html,www.act-sf.org/content/dam/act/conservatory/pdf/2014-15_M.F.A._Program_Application.pdf,www.actaccess.org/netpricecalculator/npcalc.htm,2,1,2,7,1,1,20,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,1,30,-2,-2,-2,7,-2,56,2,1,41860,1,488,-2,2, ,-2,6075,San Francisco County,612,-122.404945,37.787326
109208,American River College,4700 College Oak Dr,Sacramento,CA,95841-4286,6,8,Marie Smith,Interim President,9164848011, ,941576340,123200,1,www.arc.losrios.edu/,www.arc.losrios.edu/prospective_students.htm,www.arc.losrios.edu/Support_Services/Financial_Aid.htm,www.losrios.edu/lrc/lrc_app.php,www.losrios.edu/lrc/npcalc.php?c=arc,4,2,1,4,1,2,40,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1,American River | ARC,4,7,1,-1,1,1,5,40,2,5,40900,1,472,-2,1,California Community College System,106010,6067,Sacramento County,606,-121.346012,38.649734
109332,Everest College-Hayward,22336 Main Street,Hayward,CA,94541,6,8,Sam Shirazi,President/CEO,5105829500,5105829645,200188005,1112100,1,www.bryman.edu, , , ,www.Everest.edu/npc,9,3,3,2,1,2,0,2,2,-2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,41860,1,488,-2,1,"BioHealth Colleges, Inc",300543,6001,Alameda County,615,-122.084826,37.675438
109350,Antelope Valley College,3041 West  Ave K,Lancaster,CA,93536-5426,6,8,Mr. Edward Knudson,President,6617226300, ,952228663,111300,1,www.avc.edu,www.avc.edu/studentservices/adminrec/,www.avc.edu/studentservices/finaid/,www.cccapply.org/applications/CCCApply/apply/Antelope_Valley_College.html,webprod.cccco.edu/npc/621/npcalc.htm,4,2,1,3,1,2,40,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1, ,4,4,1,-1,1,1,4,40,2,4,31080,1,348,-2,2, ,-2,6037,Los Angeles County,623,-118.186166,34.676207
109651,Art Center College of Design,1700 Lida St,Pasadena,CA,91103,6,8,Lorne Buchman,President,6263962200,6264059104,951921340,111600,1,www.artcenter.edu,www.artcenter.edu/accd/admissions.jsp,www.artcenter.edu/accd/admissions/financial_aid.jsp,https://www.applyweb.com/apply/accd/,www.artcenter.edu/accd/admissions/financial_aid/net_price_calculator.jsp,2,1,2,7,1,1,20,1,2,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1, ,2,30,-2,-2,-2,3,-2,56,2,2,31080,1,348,-2,2, ,-2,6037,Los Angeles County,628,-118.186901,34.170844
109721,Associated Technical College-Los Angeles,1670 Wilshire Blvd,Los Angeles,CA,90017-1604,6,8,Samuel Romano,President,2134136808,2134136938,952925542,902200,1,www.atcla.edu,atcla.edu/admission.php,atcla.edu/financial.php,atcla.edu/admission.php,atcla.edu/NetPriceCalculator/npcalc.htm,9,3,3,2,1,2,0,2,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,31080,1,348,-2,1,Diversified Education Company,301500,6037,Los Angeles County,634,-118.27243,34.055987
109730,Associated Technical College-San Diego,707 Broadway-Ste 300,San Diego,CA,92101,6,8,Ali Pourhosseini,Director,6.19234E+12,6192367971,952925542,2553500,1,www.associatedtechcollege.com, , , ,www.associatedtechcollege.com,9,3,3,1,1,2,0,2,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,41740,1,-2,-2,1,Diversified Education Company,301500,6073,San Diego County,652,-117.158203,32.715658
109785,Azusa Pacific University,901 E Alosta,Azusa,CA,91702-7000,6,8,Jon Wallace D.B.A.,President,6269693434, ,951744369,111700,1,www.apu.edu,www.apu.edu/admissions/,www.apu.edu/sfs/,www.apu.edu/apply/,www.apu.edu/sfs/undergraduate/cost/calculator/,2,1,2,9,1,1,11,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1, ,2,17,10,18,11,5,14,21,2,4,31080,1,348,-2,2, ,-2,6037,Los Angeles County,632,-117.88795,34.130865
109819,Bakersfield College,1801 Panorama Dr,Bakersfield,CA,93305-1299,6,8,Sonya Christian,President,6613954011,6613954698,956006644,111800,1,www.bakersfieldcollege.edu/,www.bakersfieldcollege.edu/admissions/,www.bakersfieldcollege.edu/finaid/,banweb.kccd.edu/prod/kwskadms.P_DispIntro,webprod.cccco.edu/npc/521/npcalc.htm,4,2,1,3,1,2,40,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,4,7,1,-1,1,1,5,40,2,4,12540,1,-2,-2,1,California Community College System,106010,6029,Kern County,623,-118.973491,35.4108
109907,Barstow Community College,2700 Barstow Road,Barstow,CA,92311,6,8,"Deborah DiThomas, Ph.D.",President,7602522411,7602526754,956006415,111900,1,www.barstow.edu,www.barstow.edu/AdmissionsRecords/default.asp,www.barstow.edu/financialaid/default.asp,www.cccapply.org/applications/california_community_college/apply/barstow_community_college.html,webprod.cccco.edu/npc/911/npcalc.htm,4,2,1,3,1,2,40,1,2,2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,1, ,4,4,1,-1,1,1,3,40,2,2,40140,1,348,-2,1,California Community College System,106010,6071,San Bernardino County,608,-117.02523,34.871451
109934,Bellus Academy-National City,1520 East Plaza Blvd,National City,CA,91950,6,8,Lynelle Lynch,President,61947466070,6194743849,952115919,705000,1,www.bellusacademy.edu, , , ,www.bellusacademy.edu,6,2,3,4,1,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2,Bellus Academy,6,-3,-3,-3,-3,-3,-3,-3,2,1,41740,1,-2,-2,1,Beauty Boutique Inc.,300470,6073,San Diego County,651,-117.090235,32.676762
110060,Bethesda University of California,730 N. Euclid St,Anaheim,CA,92801,6,8,Dong Hwan Lim,Vice President,7145171945,7146831440,953104298,3266300,1,www.buc.edu, , , ,www.buc.edu,2,1,2,9,1,1,13,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,2,24,-2,-2,-2,5,-2,51,2,1,31080,1,348,-2,2, ,-2,6059,Orange County,646,-117.941323,33.842295
110097,Biola University,13800 Biola Ave,La Mirada,CA,90639-0001,6,8,Barry H. Corey,President,5629036000,5629034709,950549600,112200,1,www.biola.edu,www.biola.edu/admissions/,undergrad.biola.edu/finaid/,undergrad.biola.edu/apply/,undergrad.biola.edu/finaid/#net-price,2,1,2,9,1,1,12,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1, ,2,17,10,18,11,4,14,16,2,3,31080,1,348,-2,2, ,-2,6037,Los Angeles County,638,-118.017342,33.904823
110185,Brooks Institute,25/27 Mason Street,Santa Barbara,CA,93101,6,8,Sue Kirkman,President,8059663888,8055644618,364268865,112300,1,www.brooks.edu, , , ,brooks.studentaidcalculator.com,3,1,3,7,1,1,20,1,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1,BI,2,30,-2,-2,-2,3,-2,56,2,1,42200,1,-2,-2,1,Career Education Corporation,300840,6083,Santa Barbara County,624,-119.695991,34.418552
110194,Brownson Technical School,1110 Technology Cir Ste D,Anaheim,CA,92805,6,8,Donald P Brown,Administrator,7147749443,7147745025,330608347,2543400,1,www.brownson.edu, , , ,www.brownson.edu,9,3,3,2,1,2,0,2,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,31080,1,348,-2,2, ,-2,6059,Orange County,646,-117.906409,33.819
110219,Bryan University,3580 Wilshire blvd suite 400,Los Angeles,CA,90010,6,8,John Kolacinski,President,2134848850, ,450509144,716400,1,www.bryancollege.edu, , , ,www.bryanuniversity.edu/w_tuition_financial_aid.aspx?,3,1,3,6,1,1,40,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,4,10,0,-1,4,3,2,-3,2,1,31080,1,348,-2,1,Bryan Career College Inc.,300630,6037,Los Angeles County,634,-118.302882,34.061406
110246,Butte College,3536 Butte Campus Drive,Oroville,CA,95965-8399,6,8,Dr. Kimberly Perry,Superintendent/President,5308952511,5308794313,941637174,807300,1,www.butte.edu,www.butte.edu/admissions/,www.butte.edu/financialaid/,www.cccapply.org/apply/,webprod.cccco.edu/npc/111/npcalc.htm,4,2,1,4,1,2,40,1,2,2,2,2,42,1,A ,-2,-2,-2,1,1,1,1,1, ,4,3,1,-1,2,1,4,40,2,4,17020,1,-2,-2,1,California Community College System,106010,6007,Butte County,601,-121.644691,39.649116
110307,Phillips Graduate Institute,19900 Plummer Street,Chatsworth,CA,91311,6,8,"Yolanda Gorman, PhD",President,8183865600,8183865699,952849731,2237200,1,pgi.edu,pgi.edu,pgi.edu,pgi.edu, ,2,1,2,9,2,1,12,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,1,26,-2,-2,-2,7,-2,59,2,1,31080,1,348,-2,2, ,-2,6037,Los Angeles County,630,-118.567621,34.24202
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
